Time,Antisurge_Valve_Opening_1st_stage,Antisurge_Valve_Opening_2nd_stage,Proc_Comp_bearing_DE_Side_radial_vibration_X_DIRECT,Proc_Comp_bearing_DE_Side_radial_vibration_Y_DIRECT,Proc_Comp_bearing_NDE_Side_radial_vibration_X_DIRECT,Proc_Comp_bearing_NDE_Side_radial_vibration_Y_DIRECT,Proc_comp_1st_STG_jornal_bearing_1_temperature_senA,Proc_comp_1st_STG_jornal_bearing_1_temperature_senB,Proc_comp_1st_STG_journal_bearing_1_temp_C,Proc_comp_1st_STG_jornal_bearing_2_temperature_senA,Proc_comp_1st_STG_jornal_bearing_2_temperature_senB,Proc_comp_1st_STG_journal_bearing_2_temp_C,Proc_Comp_axial_displacement_A,Proc_Comp_axial_displacement_B,Bearing_Metal_Temp_Thrust_Active_TC_1,Bearing_Metal_Temp_Thrust_Active_TC_2,Bearing_Metal_Temp_Thrust_Inactive_TC_1,Bearing_Metal_Temp_Thrust_Inactive_TC_2,Bearing_Metal_Temp_Thrust_Active_TC_3,Bearing_Metal_Temp_Thrust_Inactive_TC_3,Initial_Massflow_11,Phase_Mech_Total_22,Initial_Massflow_21,Phase_Mech_Total_21,Suction_Pressure_In,Discharge_pressure_out,Pressure_1st_side_stream,Compressor_Inlet_Temperature_from_Suction_Drum_In,Discharge_temperature_Out
12/12/17 0:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,12.4359,       NaN
12/12/17 1:00,12.591,4.7375,11.9931,10.9922,13.9612,15.8226,67,59,65,61,66.2857,65,0.2755,0.3416,75,75,57,58,73,56,179.3367,7192.8267,233.0984,10311.1328,2.4389,12.1172,5.672,11.8745,60.3753
12/12/17 2:00,11.4314,4.7375,11.7079,10.612,14.1437,15.6813,67,59,65,61,66,65,0.2742,0.3411,75,75,57,58,73,56,177.7041,7124.085,230.9312,10172.8672,2.4096,11.9487,5.6146,11.626,59.847
12/12/17 3:00,12.0517,4.7375,11.7492,10.6801,14.1109,15.635,67,59,65,61,67,65,0.2742,0.3407,75,75,57,58,73,56,177.4999,7323.5454,229.7992,9908.7139,2.4216,11.952,5.6211,11.6319,59.7623
12/12/17 4:00,12.1019,4.7375,11.6718,10.9871,14.158,15.9554,67,59,65,61,66,65,0.2729,0.3395,75,74,57,58,73,56,175.6635,7250.269,228.3489,9813.2187,2.4029,11.8295,5.5796,11.4379,59.4074
12/12/17 5:00,12.4965,3.9072,11.8728,10.538,13.846,15.5475,67,59,65,61,66,65,0.2717,0.3385,75,74,57,58,73,56,176.2446,7192.5591,227.2585,9742.8037,2.4029,11.7656,5.5428,10.3936,59.1054
12/12/17 6:00,11.8437,3.8828,11.9973,10.644,13.9974,15.5341,67,59,65,61,66,65,0.2739,0.3399,75.5,74.2941,57,58,73,56,178.6288,7283.6401,229.9831,9853.9365,2.4509,11.9487,5.6342,10.6619,59.4473
12/12/17 7:00,12.0635,3.8095,11.713,10.9283,14.0529,16.0934,67,59,65,61,66.2105,65,0.2763,0.3411,76,75,57,58,74,56,179.2319,7159.9258,231.6301,10213.8242,2.4771,12.1985,5.7294,11.021,60.3354
12/12/17 8:00,11.8681,3.7607,11.8459,11.12,14.1261,15.9235,67,59,65,61,66.1333,65,0.278,0.3429,77,76,57,58,74,56,183.8902,7663.9966,237.8443,10389.2139,2.5104,12.5402,5.8455,11.703,61.3122
12/12/17 9:00,12.7473,3.7607,12.1983,11.1528,14.0117,16.1161,67,60,65,61,67,65,0.2803,0.3445,77,77,57,58,75,56,187.375,7891.6396,243.0053,10772.0479,2.5428,12.9038,5.9574,12.4054,62.5641
12/12/17 10:00,13.5043,3.7851,12.1344,11.0982,14.4701,16.18,67,59,65,61,66.2143,65,0.2806,0.3454,77,77.2059,57,58,75,56,189.1678,7773.9917,246.91,11092.5312,2.5619,13.047,6.0176,12.7367,62.9638
12/12/17 11:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,14.0632,       NaN
12/12/17 12:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,14.9817,       NaN
12/12/17 13:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,15.3216,       NaN
12/12/17 14:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,18.1249,       NaN
12/12/17 15:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,18.3614,       NaN
12/12/17 16:00,13.1868,6.3004,13.2093,11.3042,14.6728,15.8587,68,60,66,61,67,66,0.2839,0.3504,78.3333,79,58,58.2895,76,56,189.6374,8046.7295,251.954,11709.4297,2.6105,13.7381,6.2614,17.6641,66.1294
12/12/17 17:00,12.9573,6.1783,12.2883,11.3042,14.4078,15.7704,68,60,66,61,67,65.56,0.2817,0.3491,78,78.8571,58,58,75,56,189.9047,7995.0786,251.2586,11586.7334,2.5849,13.4762,6.1755,17.0346,65.2747
12/12/17 18:00,14.6764,5.7387,12.3892,11.0519,14.5214,16.1741,68,60,65,61,67,65,0.2786,0.3465,77,77,58,58,74,56,191.7801,7828.9497,247.747,10987.4551,2.5995,13.0733,6.0613,16.3315,63.5043
12/12/17 19:00,14.2613,5.6899,12.2757,11.1402,14.2817,15.7199,67,59.9111,65,61,66.75,65,0.2759,0.3438,76,77,57,58,74,56,190.8728,7689.041,245.6125,10847.9346,2.5604,12.7143,5.9318,15.0604,62.2589
12/12/17 20:00,14.2369,5.6899,11.9098,11.0014,13.9537,15.8209,67.6667,59.8333,65,61,66.7692,65,0.276,0.3442,76,76.3333,57,58,74,56,190.0724,7676.8252,245.2234,10813.4932,2.5531,12.6831,5.9228,14.8351,62.3199
12/12/17 21:00,14.2857,5.687,11.8972,11.2411,14.3321,15.7326,67,59,65,61,66.7857,65,0.277,0.3445,76,76,57,58,74,56,188.2369,7593.3267,242.8257,10669.2891,2.5531,12.652,5.9228,14.748,61.9658
12/12/17 22:00,13.7924,5.5433,11.771,10.9257,14.4205,16.0353,67,59,65,61,66,65,0.2772,0.344,76,76,57,58,74,56,187.202,7546.7676,241.1265,10637.3125,2.5275,12.5421,5.8676,14.1929,61.8315
12/12/17 23:00,13.9683,5.348,12.1874,11.1528,14.2564,15.8083,67,59.8667,65,61,66.5385,65,0.2765,0.3428,76,76,57,58,74,56,188.9133,7539.9751,242.7661,10629.6045,2.5543,12.5183,5.8766,13.2705,61.3553
12/13/17 0:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,12.9862,       NaN
12/13/17 1:00,12.707,5.348,11.9805,11.2235,14.2413,15.7654,67,59,65,61,66,65,0.2753,0.3421,76,75,57,58,73,56,181.6616,7246.4951,234.787,10335.3174,2.4899,12.2183,5.7471,12.3349,60.6203
12/13/17 2:00,12.9635,5.348,11.8392,10.628,14.0697,15.5433,67,59,65,61,66.2041,65,0.2756,0.3419,76,75,57,58,73,56,182.5249,7272.4692,234.9318,10325.1523,2.4811,12.1641,5.7265,12.2968,60.4151
12/13/17 3:00,12.1088,5.177,11.9704,11.0014,13.6559,15.6543,67,59,65,61,66,65,0.2726,0.3394,75,75,57,58,73,56,179.4704,7054.2271,231.0358,10031.3418,2.4557,11.8549,5.6219,11.5392,59.2528
12/13/17 4:00,12.2344,4.8352,11.9704,11.1528,13.9688,16.0177,67,59,65,61,66,65,0.271,0.3378,75,74,57,58,72,56,180.0428,7014.2803,230.498,9942.0576,2.4547,11.7201,5.5798,11.2438,58.8913
12/13/17 5:00,12.2589,4.8352,11.93,10.8702,14.1908,15.6644,67,59,65,61,66,65,0.2712,0.3379,75,74,57,58,73,56,176.577,7128.9458,226.403,9584.3711,2.443,11.6967,5.5695,11.2601,58.8327
12/13/17 6:00,12.3077,4.8107,11.9704,11.0115,13.9082,15.7956,67,59,65,61,66,65,0.2724,0.3389,75,74,57,58,73,56,175.9346,7105.248,225.7685,9564.4756,2.4557,11.7538,5.5952,11.2725,58.8327
12/13/17 7:00,12.9263,4.8107,12.2833,10.9812,14.1707,15.836,67,59,65,61,66,65,0.2729,0.3397,76,75,57,58,73,56,182.4738,7162.4175,233.4379,10142.7568,2.5065,12.0527,5.7132,12.0672,59.8974
12/13/17 8:00,12.9775,4.7863,12.512,11.2504,14.4314,16.0984,67,59,65,61,66.7273,65,0.2772,0.3432,77,77,57,58,74,56,188.978,7533.791,243.027,10747.7236,2.5784,12.63,5.9164,13.174,61.7778
12/13/17 9:00,13.7327,4.7627,12.3253,11.3429,14.5391,16.1001,67.5455,60,65,61,67,65,0.278,0.344,77,77,58,58,75,56,191.4537,7707.3418,245.9823,10982.8437,2.5932,12.8652,5.9884,13.9131,62.6211
12/13/17 10:00,15.3602,5.2267,12.4649,11.2504,14.2867,15.5433,68,60,65,61,67,65,0.2791,0.3447,77,78,58,58,75,56,193.3761,7815.6621,249.1098,10948.8525,2.6224,13.0261,6.06,14.4184,62.8588
12/13/17 11:00,14.4299,5.8852,12.8165,11.7029,14.4785,15.8461,68,60,65,61,67,65,0.2818,0.3473,78,79,58,59,76,56,193.1242,7946.1006,250.3067,11204.1533,2.652,13.4142,6.1986,17.1772,64.6154
12/13/17 12:00,14.5543,7.0085,13.0234,11.8156,14.9243,15.9958,68,60,66,61,67,65,0.2823,0.3484,78.8913,80,58,58,76,56,193.061,8075.8579,253.1531,11392.6982,2.6618,13.7057,6.2909,18.577,65.7387
12/13/17 13:00,18.5412,6.9841,12.83,12.0494,14.3944,16.2868,68,60,65,61,67,65,0.2807,0.3483,78,79,58,58,75.8605,56,194.0721,8002.0332,250.9666,11218.8164,2.6802,13.581,6.254,18.6628,65.4799
12/13/17 14:00,15.6044,7.4168,13.8662,12.4061,15.0942,16.1539,68,60,66,61.6341,67,65,0.2821,0.3488,78,79.4,58,58,76,56,194.1108,8167.5854,255.2811,11506.3164,2.6716,13.7863,6.3424,20.4872,66.2776
12/13/17 15:00,16.1765,7.3073,13.6576,11.819,14.9276,16.1068,68,60,66,61,67,66,0.28,0.3483,78,79,58,59,75,56,194.5907,8109.1074,255.237,11380.0117,2.6813,13.6642,6.3068,19.9804,65.8364
12/13/17 16:00,16.1823,7.5214,12.8182,11.9064,14.1522,15.9067,68,60,66,62,67,66,0.2798,0.3477,78,79,58,59,75.1053,57,192.8549,7978.4736,250.1847,11232.0771,2.6413,13.4674,6.2096,19.8865,65.1494
12/13/17 17:00,10.5739,5.3075,12.5457,11.5515,14.0697,15.7755,68,60,65,61,67,65,0.2802,0.3478,77.5652,78,58,58,75,56,190.6447,8145.5347,253.7502,11261.1885,2.696,13.6073,6.3161,17.336,64.9622
12/13/17 18:00,9.5726,4.3712,12.4145,11.607,14.6501,15.7401,68,60,66,61,67,66,0.285,0.3514,79,80,58,59,77,56,191.6496,8456.6914,256.9249,11746.1592,2.7253,14.1018,6.4654,16.2598,66.8816
12/13/17 19:00,8.897,3.5165,12.147,11.3799,14.4331,15.7401,68,60,66,61,67,65,0.2823,0.3501,78,79,58,58,76,56,184.2356,8128.7905,246.5787,11323.0469,2.6408,13.6024,6.2447,13.7222,65.3822
12/13/17 20:00,8.3863,3.4676,12.1823,11.2639,13.9637,15.5332,68,60,65,61,67,65,0.283,0.3502,78,78.1875,58,58,76,56,181.8866,7982.3008,243.2482,11084.7793,2.631,13.4718,6.2082,13.3835,64.8449
12/13/17 21:00,9.6288,3.4676,11.9855,11.2487,14.4936,15.8612,68,60,66,62,67,66,0.2822,0.3493,78,79,58,59,76,56,186.9584,8103.4556,246.9737,11220.9775,2.6799,13.5924,6.2641,13.6575,65.2503
12/13/17 22:00,8.8156,3.37,12.3976,11.21,14.312,15.799,68,60,65,61,66.0588,65,0.282,0.3487,77,78,57,58,75,56,184.6761,8011.2163,244.9801,11107.4951,2.6471,13.4232,6.1972,13.341,64.7749
12/13/17 23:00,7.9393,3.2234,12.1386,11.2369,14.3254,15.7082,68,60,65,61,67,65,0.2813,0.3477,77,78,58,58,75,56,183.2061,7946.9692,243.9727,11018.4072,2.6361,13.3436,6.1753,13.1029,64.3679
12/14/17 0:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,12.884,       NaN
12/14/17 1:00,8.1074,3.1258,11.9805,11.3749,14.2514,15.8057,68,59,65,61,66.5556,65,0.2819,0.3475,77,77,57,58,75,56,181.634,7845.4888,239.5496,10857.5254,2.6032,13.1458,6.0775,12.6543,64
12/14/17 2:00,7.549,3.1258,12.2328,11.1831,14.1707,15.7048,67,60,65,61,66.3158,65,0.2792,0.3457,76,77,57,58,74,56,176.3817,7622.0459,234.1759,10539.9775,2.569,12.8718,5.9923,12.0826,63.0818
12/14/17 3:00,7.4237,3.0525,11.8795,10.8904,14.4028,16.0177,67,60,65,61,67,65,0.2792,0.3446,76,76,57,58,74,56,175.3537,7515.6729,232.0311,10357.0098,2.5543,12.6886,5.9328,11.7224,62.4664
12/14/17 4:00,7.5214,2.1718,11.7483,10.9106,14.2817,15.7956,67,59,65,61,66.2821,65,0.2789,0.3448,76,76,57,58,74,56,176.3271,7500.7959,231.8384,10311.8047,2.5543,12.6418,5.9102,10.7752,62.1538
12/14/17 5:00,7.4481,2.149,11.5465,10.6482,14.2211,15.1598,67,59,65,61,66,65,0.2777,0.3441,76,76,57,58,74,56,172.4662,7349.7798,227.4581,10133.665,2.526,12.5011,5.8476,10.4535,61.8217
12/14/17 6:00,7.1795,2.149,12.1823,10.8198,14.3725,15.291,67,59,65,61,66,65,0.2769,0.3427,76,75,57,58,74,56,172.5199,7280.2007,226.4737,10003.6416,2.5259,12.3736,5.8138,10.2823,61.2544
12/14/17 7:00,7.6679,2.129,11.9098,10.7289,14.5138,16.048,67,59,65,61,66,65,0.2786,0.3435,76,76,57,58,74,56,174.1232,7361.3306,228.8911,10152.6123,2.5721,12.5847,5.9052,10.6757,61.8225
12/14/17 8:00,7.7701,2.1245,11.9704,11.1024,14.5744,16.159,68,60,65.3704,61,67,65,0.2832,0.3485,78,80,58,59,76,56,183.5752,7898.6567,241.1416,10945.9492,2.6578,13.4186,6.1822,12.0613,64.3443
12/14/17 9:00,8.0656,2.3105,12.1823,11.5061,14.746,15.8057,68,60,66,61,67,65,0.2849,0.3507,78,80.1373,58,58,76,56,184.2835,8093.8975,245.1998,11240.5439,2.6569,13.667,6.2671,13.0644,65.3879
12/14/17 10:00,13.3333,6.0317,12.0612,11.2336,14.3019,15.9975,67,60,65,61,66.4468,65,0.2787,0.3472,77,79,57,58,74,56,192.7641,7870.6738,251.2297,11269.502,2.6307,13.1629,6.1293,16.8827,63.7835
12/14/17 11:00,12.8205,5.7387,12.253,11.4758,14.6349,15.9773,68,60,66,61,67,66,0.2802,0.3476,77.102,79,58,59,75,57,194.1028,7968.1377,252.2353,11324.4023,2.6374,13.3284,6.1635,16.473,64.1994
12/14/17 12:00,14.8962,5.7143,12.9393,11.3648,14.968,16.3104,68,60,65.2973,61,67,65,0.2834,0.3491,78,80,58,58,76,56,194.8416,8129.1211,254.9133,11617.0322,2.6853,13.7706,6.3191,17.5935,66.0317
12/14/17 13:00,13.8706,6.4957,12.3236,11.2538,14.4634,16.0883,68,60,66,61,67,65,0.2835,0.3511,78,80,58,58,76,56,192.4456,8127.5371,255.3238,11762.0654,2.6871,13.911,6.386,19.084,66.6903
12/14/17 14:00,15.409,6.4957,12.5457,11.4556,14.5441,15.9874,68,60,66,61,67,65,0.2826,0.3509,78,79,58,58.2143,76,56,195.623,8152.0811,256.0082,11795.2666,2.7168,13.9271,6.3845,19.0659,66.5926
12/14/17 15:00,14.1148,6.6667,12.253,11.0115,14.211,16.1085,68,60,66,62,67,66,0.2803,0.3484,78,79,58,59,75,56,192.4424,8030.2573,251.5054,11500.8174,2.6276,13.5238,6.2142,18.1839,65.4929
12/14/17 16:00,14.8718,6.6422,12.4447,11.173,14.4432,15.7048,68,60,66,61,67,66,0.2816,0.3498,78,79,58,59,76,56,194.8096,8075.0454,252.4102,11554.2959,2.6844,13.7371,6.2947,18.4913,65.9609
12/14/17 17:00,12.9223,6.8095,12.8485,11.5061,14.1908,15.5938,68,60,66,61,67,66,0.2808,0.3491,78,78,58,59,75.1667,56,193.3143,8107.8599,254.651,11642.6387,2.637,13.6132,6.2553,18.5491,65.7591
12/14/17 18:00,13.7057,6.6178,12.7273,11.1831,14.4835,15.9369,68,60,66,61,67,65,0.2794,0.3479,77,78,58,58,75,56,192.8436,7949.6748,250.0822,11328.5107,2.6187,13.3182,6.1473,17.7112,64.6154
12/14/17 19:00,13.9438,6.641,11.8089,10.9106,14.2716,15.725,67,59,65,61,66,65,0.2759,0.3449,76,77,57,58,74,56,187.0473,7642.9497,242.7629,10840.7842,2.5415,12.7443,5.9474,16.6224,63.1233
12/14/17 20:00,13.5796,6.6178,12.0234,10.7617,13.9747,15.4171,67,60,65,61,66.1429,65,0.2742,0.3445,76,76,57,58,74,56,186.6569,7537.2793,240.7234,10648.0156,2.5356,12.5763,5.8877,15.7807,62.2751
12/14/17 21:00,14.0114,6.4957,12.0814,10.8433,14.0394,15.4491,67,59,65,61,66.2545,65,0.2747,0.3435,76,76,57,58,74,56,188.5692,7584.0083,242.2572,10704.417,2.5508,12.6252,5.9065,15.893,62.1636
12/14/17 22:00,13.2645,6.4957,12.3169,10.8669,14.1202,15.8158,68,60,65,61,67,65,0.2748,0.3437,76,76,58,58,74,56,188.9099,7602.0542,243.4877,10728.876,2.5481,12.5856,5.902,16.2177,62.1473
12/14/17 23:00,13.5775,6.4957,11.782,11.0149,14.1875,16.011,67,59,65,61,66.4595,65,0.2754,0.3442,76,76,57,58,74,56,186.8167,7570.8315,240.9453,10633.54,2.541,12.6247,5.915,16.1782,62.4176
12/15/17 0:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,74,       NaN,0,0,0,0,       NaN,       NaN,       NaN,16.0586,       NaN
12/15/17 1:00,13.0869,5.5596,12.0309,10.951,14.2817,15.7654,67,59,65,61,66,65,0.273,0.3413,75,75,57,58,73,56,185.919,7441.3931,239.9672,10543.7627,2.5016,12.2564,5.7809,14.8476,61.304
12/15/17 2:00,12.7216,5.5189,11.8896,10.9308,13.7871,15.5231,67,59,65,61,66,65,0.2736,0.3407,75,75,57,58,73,56,183.2687,7478.3989,234.0327,10054.4336,2.484,12.0733,5.6999,13.4556,60.4054
12/15/17 3:00,12.8694,5.5393,12.0107,10.7188,13.8679,15.5029,67,59,65,61,66.8696,65,0.2719,0.3398,75,75,57,58,73,56,179.389,7289.8989,230.1101,9833.3437,2.4625,11.8813,5.6321,13.0528,59.8974
12/15/17 4:00,12.7766,5.5189,11.9603,11.1831,14.2009,16.1994,67,59,65,61,66,65,0.2715,0.3391,75,75,57,58,73,56,180.4015,7061.2852,230.2351,9985.1152,2.4635,11.811,5.6178,13.0748,59.4774
12/15/17 5:00,12.9426,5.3968,11.8593,11.1024,13.8679,15.8057,67,59,65,61,66,65,0.2721,0.3391,75,74.25,57,58,73,56,180.941,7080.3193,230.6346,9946.1963,2.4762,11.8725,5.6383,12.6224,59.536
12/15/17 6:00,12.6266,5.3968,11.7197,10.9661,14.46,16.0126,67,59,65,61,66,65,0.2733,0.3393,75,75,57,58,73,56,183.8636,7186.4502,233.8177,10133.5273,2.5044,12.0061,5.6934,12.7194,59.7574
12/15/17 7:00,13.2112,5.3968,12.2126,10.7659,14.0765,15.3818,67,59,65,61,66.3529,65,0.2737,0.3407,76,75,57,58,74,56,185.6943,7372.0474,238.2547,10348.1689,2.5273,12.284,5.7972,13.3981,60.7798
12/15/17 8:00,13.4066,5.3724,12.0461,11.2033,14.2346,15.8545,67,59,65,61,66.9333,65,0.2772,0.343,76,76,57,58,74.6111,56,190.0343,7612.5991,243.5676,10750.374,2.5836,12.696,5.9432,14.2441,62.2369
12/15/17 9:00,13.1824,5.3667,12.4128,11.4321,14.5727,16.4887,67,60,65,61,66.0833,65,0.2788,0.3449,77,79,57.2,58,75,56,190.2333,7735.2627,245.1987,10942.8506,2.5874,12.958,6.0241,14.8931,62.9516
12/15/17 10:00,10.7611,5.6166,12.8754,11.5179,14.4953,15.9672,68,60,66,61,67,65,0.2828,0.3494,78,81,58,58.8049,76,56,191.9916,8331.7256,255.5708,11512.6875,2.6911,13.7013,6.3359,16.9162,65.4343
12/15/17 11:00,10.0517,4.2845,12.5423,11.8358,14.6854,15.804,68,60,65,61,67,65,0.286,0.3527,79,81,57,58,76.3571,56,194.8961,8622.7021,262.4247,12022.249,2.7411,14.2425,6.5167,16.6293,67.2072
12/15/17 12:00,9.4834,3.9316,12.4582,11.7517,14.492,15.8579,68,60,66,62,67,66,0.2903,0.3559,80,82,58,59,78,56.0784,200.9908,9066.4404,272.3293,12701.6523,2.7971,14.8337,6.7147,16.6256,68.6203
12/15/17 13:00,9.4212,3.9316,12.9864,12.1117,14.8435,15.9706,68,60,66,62,67,66,0.2935,0.3592,81,82,58,58.7917,79,56,200.1574,9169.9795,273.2299,12952.748,2.8425,15.3007,6.8696,17.7268,70.2434
12/15/17 14:00,9.5755,3.7118,13.3027,12.2782,14.5929,15.6442,68,60,66,62,67,66,0.2936,0.3594,80,81,58,58,78,56,196.8172,9053.1689,268.157,12734.9727,2.779,15.0581,6.7527,16.8058,69.8527
12/15/17 15:00,10.0366,4.5421,13.5533,11.8745,15.0572,16.1237,68,60,66,62,67,66,0.2936,0.3593,81,81,58,59,78,57,199.0014,9084.8867,269.7788,12834.084,2.8072,15.125,6.7766,17.984,70.1115
12/15/17 16:00,9.3411,3.9805,13.2169,12.0006,14.8267,15.8486,68,60,66,62,67,66,0.2914,0.3578,80,81,58,59,78,57,196.9044,8941.752,265.6898,12548.4883,2.7548,14.7791,6.646,16.7979,68.9646
12/15/17 17:00,9.0126,3.9805,12.9595,11.713,14.6904,15.7452,68,60,66,62,67,66,0.292,0.3586,80,80,58,59,78,56,194.7115,8859.2422,264.0914,12417.6123,2.7595,14.7751,6.6649,16.6901,68.9597
12/15/17 18:00,9.1331,3.8339,12.3842,11.4455,14.7863,15.8007,68,60,66,62,67,65.5,0.2869,0.3532,78,79,58,58,76,56,186.4675,8348.3877,253.6292,11750.2139,2.6869,14.0832,6.4205,15.1918,66.967
12/15/17 19:00,7.9501,3.2283,12.6592,11.3093,14.5365,15.6543,68,60,65,61,67,65,0.2841,0.3518,77,78,58,58,75,56,186.6184,8213.1504,249.8462,11453.3936,2.643,13.6711,6.2609,13.7059,65.4554
12/15/17 20:00,8.7542,3.2234,12.5255,11.5465,14.3851,15.8991,68,60,66,61,67,65,0.2848,0.3528,77,78,58,58,75,56,185.7826,8149.8115,247.8765,11338.6846,2.6913,13.7388,6.3225,13.8994,65.5971
12/15/17 21:00,8.5714,3.0037,12.359,11.3042,14.5668,16.2322,68,60,65,61,66.1667,65,0.2823,0.3498,76.551,77,58,58,74.2381,56,180.2565,7797.6694,237.6423,10842.9883,2.6176,13.2755,6.1119,12.8486,64.0757
12/15/17 22:00,6.2369,2.2711,12.2967,11.3967,14.7779,16.1825,68,59.5192,65,61,66.1379,65,0.2852,0.352,77,78,57,58,75,56,180.5574,8047.5757,244.6496,11278.5811,2.652,13.6368,6.2734,12.8725,65.4457
12/15/17 23:00,6.5722,2.2711,12.2589,11.0267,14.6896,16.0269,68,60,66,61,67,65,0.2857,0.3528,77.9804,78,58,58,75,56,182.4515,8108.4263,246.8249,11387.7725,2.696,13.7991,6.3473,13.1877,65.8364
12/16/17 0:00,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,0,0,0,0,       NaN,       NaN,       NaN,13.2507,       NaN
12/16/17 1:00,5.8291,2.2759,12.2227,10.9207,14.4331,15.6442,68,60,65,61,67,65,0.2842,0.3506,76.0435,77,57,58,75,56,176.8907,7849.5537,238.7234,10971.8525,2.6081,13.3377,6.1544,12.2831,64.5763
12/16/17 2:00,5.5539,2.2955,12.1924,11.2739,14.2312,15.6543,68,60,65,61,67,65,0.2836,0.35,76,77,57.7,58,75,56,173.4376,7665.606,234.5705,10709.1562,2.6081,13.1473,6.1124,11.9624,63.9609
12/16/17 3:00,5.2503,2.2955,11.5868,11.2235,13.9183,15.7351,68,59.322,65,61,66.7111,65,0.2809,0.3474,76,76,57,58,74,56,171.6465,7542.3647,232.7018,10569.1279,2.5778,12.8879,6.0159,11.4765,63.2283
12/16/17 4:00,5.1491,2.2759,12.1117,11.4859,14.2817,15.9571,68,59.65,65,61,66.7209,65,0.2824,0.3485,76,76,57.9167,58,74,56,174.903,7646.2295,235.1207,10677.7041,2.6129,13.0462,6.0795,11.8494,63.6679
12/16/17 5:00,5.0061,2.2955,12.0915,11.1326,14.6148,15.6846,68,60,65,61,66.9167,65,0.281,0.3468,76,76,57,58,74,56,171.3412,7562.8994,233.991,10617.1787,2.5905,13.0007,6.0682,11.8282,63.5507
12/16/17 6:00,4.77,2.2759,11.8493,11.5666,14.6551,16.4214,68,60,65,61,66.8148,65,0.2818,0.3479,76,76,57,58,74,56,170.5388,7474.9976,229.8617,10452.5537,2.5895,12.9568,6.0375,11.6972,63.4823
12/16/17 7:00,7.2902,2.2466,12.1891,11.247,14.4936,16.3608,68,60,65,61,67,65,0.2841,0.3497,77,76.2609,57.5909,58,75,56,178.1265,7762.7739,237.1517,10765.1191,2.6204,13.2498,6.1336,12.1902,64.127
12/16/17 8:00,14.9206,5.348,11.8291,10.9341,14.2716,15.6611,67,59,65,61,66,65,0.2772,0.3441,75,75,57,58,73,56,188.2795,7556.6973,239.7645,10538.2754,2.5286,12.5441,5.8459,13.505,61.8396
12/16/17 9:00,14.1392,5.6166,12.216,10.8164,14.2581,15.7014,67.025,59.0303,65,61,67,65,0.279,0.3454,76,76,57.7333,58,74,56,191.8824,7737.9365,245.6937,10905.4795,2.5934,12.9045,6.0022,15.6288,62.8409
12/16/17 10:00,14.8962,5.812,12.2193,11.1158,14.3456,16.0345,68,60,65,61,67,65,0.2805,0.347,76,76,58,58,74,56,191.6362,7824.5322,247.0564,11048,2.6006,13.0911,6.0648,16.4187,63.777
12/16/17 11:00,6.7367,3.4921,12.9141,11.9165,14.7779,16.0345,68,60,66,62,67,66,0.2885,0.3552,80,83,58,59,78.9,56,190.0336,8544.8496,259.291,12040.0195,2.7888,14.5327,6.6347,15.681,67.5897
